,username,text,date
834,infoanda,"Artis VA, tersangka pasal Informasi dan Transaksi Elektronik (ITE) dilarikan ke rumah sakit, Rabu (30/1/2019). Dia dilarikan ke Rumah Sakit Bhayangkara Polda Jawa Timur setelah menjalani pemeriksaan selama 12 jam di Markas Polda Jawa Timur.Aga Khan, tim pengacara artis VA saat dikonfirmasi membenarkan jika saat ini kliennya menjalani perawatan medis di Rumah Sakit Bhayangkara yang lokasinya tidak jauh dari Markas Polda Jawa Timur. Kata dia, artis VA keluar dari ruang penyidikan di gedung Siber Ditreskrimsus Polda Jawa Timur pukul 23.00 WIB. ""Saat itu dia sudah lemas dan jalannya dibantu oleh penyidik dan keluarga yang mengantar,"" ujarnya.Dia menduga, kliennya mengalami shock menyusul kasus hukum yang sedang menimpanya. ""Tadi saat pemeriksaan juga terus nangis, apalagi dia tahu akan ditahan,"" terangnya.Sebelumnya, penyidik menyatakan artis VA ditahan dalam kasus pelanggaran pasal ITE. Artis VA ditahan saat pemeriksaan pertama dirinya sebagai tersangka Rabu siang.Kabid Humas Polda Jawa Timur, Kombes Frans Barung Mangera, mengatakan, penahanan dilakukan selama 20 hari kedepan.Alasan penyidik menahan artis VA, elain memenuhi pertimbangan obyektif penyidik, yakni hukuman artis VA dalam kasus yang sedang ditangani di atas 5 tahun, penahanan tersangka artis VA juga alasan subjektif penyidik. ""Alasan subjektif penyidik dalam hal ini, dikhawatirkan artis VA melarikan diri, menghilangkan barang bukti atau mengulangi perbuatannya lagi,"" katanya.Artis VA ditetapkan tersangka dalam rangkaian kasus prostitusi online yang diungkap Polda Jawa Timur di Surabaya pada 5 Januari lalu.Dari hasil pemeriksaan digital forensik, artis VA diduga terlibat dalam penyebaran atau transmisi konten asusila melalui media elektronik.Artis VA, diduga melanggar UU Informasi dan Transaksi Elektronik (ITE) Pasal 27 Ayat 1 tentang Kesusilaan, dengan ancaman hukuman maksimal 6 tahun penjara. (Kompas / Achmad Faizal)...▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂Free share, Like, komentar & tag temanmuuntuk ikut bersama kita guys! #infoanda▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂Follow@infoheboh@detikhitz▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂▂#Tribunnews #VanessaAngel #ProstisusiOnline #VanessaDiperiksa #UUITE #Kompas #localtoviral112w",2019-01-31T10:29:14.000Z
835,marchnews,"Penahanan VA atas dugaan melanggar UU ITE Pasal 27 ayat 1 karena dianggap terlibat penyebaran atau transmisi konten asusila merupakan sebuah omong kosong dan bukti cacatnya sistem peradilan Indonesia.Pertama, adanya UU ITE terbukti intrusif dan melanggar ruang privat seseorang. Kabid Humas Polda Jawa Timur Kombes Frans Barung Mangera mengatakan bahwa penahanan VA dilandasi atas kekhawatiran VA akan 'mengulangi perbuatannya lagi.' Lho, bukannya permasalahan seksual itu urusan pribadi? Mengapa negara campur tangan?Mungkin - lantas, poin kedua - negara ikut campur karena sadar tidak mendapatkan ""bagian"" dari bisnis prostitusi daring (atau prostitusi secara umum) yang terbukti sangat menguntungkan. Jika saja Indonesia mau meregulasi bisnis prostitusi, maka negara akan diuntungkan secara ekonomi dan tidak perlu lagi ada korban seperti VA yang harus mendekam di penjara karena alasan-alasan yang intrusif dan tidak jelas.Ketiga, penahanan VA mempertebal siklus kekerasan yang dialami oleh perempuan. Sebagai korban dari sistem ekonomi moralis dan tidak rasional, VA seharusnya dilindungi hak-haknya. Penahanannya justru menimbulkan stigmatisasi yang lebih negatif terhadap perempuan pekerja seks.Kami kira Republik ini akan belajar dari kasus Ariel-Luna Maya-Cut Tari. Tapi nyatanya, diam di tempat saja. Bebaskan VA, hapus UU ITE, regulasi bisnis prostitusi @DPR_RI!....#politics #satire #politicalart #government #communism #capitalism #anarchism #liberal #instanews #instaworld #instahistory #instapolitics #instacareer #instatoday #political #leaders #power #government #vsco #vscocam #picoftheday #instadaily #repost #follow #vanessaangel #UUITE112w",2019-01-31T09:13:35.000Z
836,tribunnews,"Penyidik Polda Metro Jaya akan melakukan pelimpahan tahap dua meliputi tersangka Ratna Sarumpaet dan bukti-bukti terkait kasus penyebaran berita bohong soal penganiayaan ke kejaksaan.Kepala Seksi Penerangan Hukum (Kasipenkum) Kejaksaan Tinggi DKI Jakarta, Nirwan, mengatakan pelimpahan tahap dua akan dilakukan ke Kejaksaan Negeri Jakarta Selatan. ""Pada hari ini akan dilakukan pelaksanaan tahap dua Terkait penyerahan barang bukti itu dilakukan di Kejaksaan Negeri Jakarta Selatan,"" ujar Nirwan, kepada wartawan, ditemui di kantor Kejaksaan Tinggi DKI Jakarta di Jakarta Selatan, Kamis (31/1/2019). Dia menjelaskan, pelimpahan tahap dua meliputi tersangka berikut barang bukti.Namun, kata dia, terkait pemindahan dan penempatan itu sepenuhnya menjadi domain Kejaksaan Negeri Jakarta Selatan. ""Penyerahan fisik itu dilakukan di Kejaksaan Negeri Jakarta Selatan,"" tambahnya.Sebelumnya, aparat kepolisian menetapkan Ratna Sarumaet tersangka menyebarkan berita bohong alias hoaks soal penganiayaan.Ratna ditangkap di Bandara International Soekarno-Hatta, pada Kamis (4/10/2018) malam. Dia diamankan sebelum naik pesawat meninggalkan Indonesia.Dia disangkakan Pasal 14 Undang-Undang Nomor 1 Tahun 1946 tentang Peraturan Hukum Idana dan Pasal 28 juncto Pasal 45 Undang-Undang ITE terkait penyebaran hoaks penganiayaan.Atas kasus tersebut, Ratna terancam 10 tahun pidana penjara. Ratna juga terancam Pasal 14 Undang-Undang Nomor 1 Tahun 1946. Pasal ini menyangkut kebohongan Ratna yang menciptakan keonaran.#Tribunnews #RatnaSarumpaet #UUITE #localtoviral112w",2019-01-31T09:04:44.000Z
837,tribunpekanbaru,"Artis VA, tersangka pasal Informasi dan Transaksi Elektronik (ITE) dilarikan ke rumah sakit, Rabu (30/1/2019). Dia dilarikan ke Rumah Sakit Bhayangkara Polda Jawa Timur setelah menjalani pemeriksaan selama 12 jam di Markas Polda Jawa Timur.Aga Khan, tim pengacara artis VA saat dikonfirmasi membenarkan jika saat ini kliennya menjalani perawatan medis di Rumah Sakit Bhayangkara yang lokasinya tidak jauh dari Markas Polda Jawa Timur. Kata dia, artis VA keluar dari ruang penyidikan di gedung Siber Ditreskrimsus Polda Jawa Timur pukul 23.00 WIB. ""Saat itu dia sudah lemas dan jalannya dibantu oleh penyidik dan keluarga yang mengantar,"" ujarnya.Dia menduga, kliennya mengalami shock menyusul kasus hukum yang sedang menimpanya. ""Tadi saat pemeriksaan juga terus nangis, apalagi dia tahu akan ditahan,"" terangnya.Sebelumnya, penyidik menyatakan artis VA ditahan dalam kasus pelanggaran pasal ITE. Artis VA ditahan saat pemeriksaan pertama dirinya sebagai tersangka Rabu siang.Kabid Humas Polda Jawa Timur, Kombes Frans Barung Mangera, mengatakan, penahanan dilakukan selama 20 hari kedepan.Alasan penyidik menahan artis VA, elain memenuhi pertimbangan obyektif penyidik, yakni hukuman artis VA dalam kasus yang sedang ditangani di atas 5 tahun, penahanan tersangka artis VA juga alasan subjektif penyidik. ""Alasan subjektif penyidik dalam hal ini, dikhawatirkan artis VA melarikan diri, menghilangkan barang bukti atau mengulangi perbuatannya lagi,"" katanya.Artis VA ditetapkan tersangka dalam rangkaian kasus prostitusi online yang diungkap Polda Jawa Timur di Surabaya pada 5 Januari lalu.Dari hasil pemeriksaan digital forensik, artis VA diduga terlibat dalam penyebaran atau transmisi konten asusila melalui media elektronik.Artis VA, diduga melanggar UU Informasi dan Transaksi Elektronik (ITE) Pasal 27 Ayat 1 tentang Kesusilaan, dengan ancaman hukuman maksimal 6 tahun penjara. (Kompas / Achmad Faizal). #tribunpekanbaru #Tribunnews #VanessaAngel #ProstisusiOnline #VanessaDiperiksa #UUITE #Kompas #localtoviral112w",2019-01-31T07:12:58.000Z
838,mediainfo.official,"Artis VA, tersangka pasal Informasi dan Transaksi Elektronik (ITE) dilarikan ke rumah sakit, Rabu (30/1/2019). Dia dilarikan ke Rumah Sakit Bhayangkara Polda Jawa Timur setelah menjalani pemeriksaan selama 12 jam di Markas Polda Jawa Timur.Aga Khan, tim pengacara artis VA saat dikonfirmasi membenarkan jika saat ini kliennya menjalani perawatan medis di Rumah Sakit Bhayangkara yang lokasinya tidak jauh dari Markas Polda Jawa Timur. Kata dia, artis VA keluar dari ruang penyidikan di gedung Siber Ditreskrimsus Polda Jawa Timur pukul 23.00 WIB. ""Saat itu dia sudah lemas dan jalannya dibantu oleh penyidik dan keluarga yang mengantar,"" ujarnya.Dia menduga, kliennya mengalami shock menyusul kasus hukum yang sedang menimpanya. ""Tadi saat pemeriksaan juga terus nangis, apalagi dia tahu akan ditahan,"" terangnya.Sebelumnya, penyidik menyatakan artis VA ditahan dalam kasus pelanggaran pasal ITE. Artis VA ditahan saat pemeriksaan pertama dirinya sebagai tersangka Rabu siang.Kabid Humas Polda Jawa Timur, Kombes Frans Barung Mangera, mengatakan, penahanan dilakukan selama 20 hari kedepan.Alasan penyidik menahan artis VA, elain memenuhi pertimbangan obyektif penyidik, yakni hukuman artis VA dalam kasus yang sedang ditangani di atas 5 tahun, penahanan tersangka artis VA juga alasan subjektif penyidik. ""Alasan subjektif penyidik dalam hal ini, dikhawatirkan artis VA melarikan diri, menghilangkan barang bukti atau mengulangi perbuatannya lagi,"" katanya.Artis VA ditetapkan tersangka dalam rangkaian kasus prostitusi online yang diungkap Polda Jawa Timur di Surabaya pada 5 Januari lalu.Dari hasil pemeriksaan digital forensik, artis VA diduga terlibat dalam penyebaran atau transmisi konten asusila melalui media elektronik.Artis VA, diduga melanggar UU Informasi dan Transaksi Elektronik (ITE) Pasal 27 Ayat 1 tentang Kesusilaan, dengan ancaman hukuman maksimal 6 tahun penjara. (Kompas / Achmad Faizal).Via @tribunnewsBiar makin Hot Yuk difollow ya@mediainfo.official@mediainfo.official@mediainfo.official..follow @mediaviral.gram#mediainfo #viralmusicchannel#hotinmedan #Tribunnews #VanessaAngel #ProstisusiOnline #VanessaDiperiksa #UUITE #Kompas #localtoviral112w",2019-01-31T05:35:09.000Z
839,bangkapos_,"Artis VA, tersangka pasal Informasi dan Transaksi Elektronik (ITE) dilarikan ke rumah sakit, Rabu (30/1/2019). Dia dilarikan ke Rumah Sakit Bhayangkara Polda Jawa Timur setelah menjalani pemeriksaan selama 12 jam di Markas Polda Jawa Timur.Aga Khan, tim pengacara artis VA saat dikonfirmasi membenarkan jika saat ini kliennya menjalani perawatan medis di Rumah Sakit Bhayangkara yang lokasinya tidak jauh dari Markas Polda Jawa Timur. Kata dia, artis VA keluar dari ruang penyidikan di gedung Siber Ditreskrimsus Polda Jawa Timur pukul 23.00 WIB. ""Saat itu dia sudah lemas dan jalannya dibantu oleh penyidik dan keluarga yang mengantar,"" ujarnya.Dia menduga, kliennya mengalami shock menyusul kasus hukum yang sedang menimpanya. ""Tadi saat pemeriksaan juga terus nangis, apalagi dia tahu akan ditahan,"" terangnya.Sebelumnya, penyidik menyatakan artis VA ditahan dalam kasus pelanggaran pasal ITE. Artis VA ditahan saat pemeriksaan pertama dirinya sebagai tersangka Rabu siang.Kabid Humas Polda Jawa Timur, Kombes Frans Barung Mangera, mengatakan, penahanan dilakukan selama 20 hari kedepan.Alasan penyidik menahan artis VA, elain memenuhi pertimbangan obyektif penyidik, yakni hukuman artis VA dalam kasus yang sedang ditangani di atas 5 tahun, penahanan tersangka artis VA juga alasan subjektif penyidik. ""Alasan subjektif penyidik dalam hal ini, dikhawatirkan artis VA melarikan diri, menghilangkan barang bukti atau mengulangi perbuatannya lagi,"" katanya.Artis VA ditetapkan tersangka dalam rangkaian kasus prostitusi online yang diungkap Polda Jawa Timur di Surabaya pada 5 Januari lalu.Dari hasil pemeriksaan digital forensik, artis VA diduga terlibat dalam penyebaran atau transmisi konten asusila melalui media elektronik.Artis VA, diduga melanggar UU Informasi dan Transaksi Elektronik (ITE) Pasal 27 Ayat 1 tentang Kesusilaan, dengan ancaman hukuman maksimal 6 tahun penjara. (Kompas / Achmad Faizal). ..#bangkapos #Tribunnews #VanessaAngel #ProstisusiOnline #VanessaDiperiksa #UUITE #Kompas #localtoviral#bangkabelitung112w",2019-01-31T05:20:21.000Z
840,tribunbogor,"Artis VA, tersangka pasal Informasi dan Transaksi Elektronik (ITE) dilarikan ke rumah sakit, Rabu (30/1/2019). Dia dilarikan ke Rumah Sakit Bhayangkara Polda Jawa Timur setelah menjalani pemeriksaan selama 12 jam di Markas Polda Jawa Timur.Aga Khan, tim pengacara artis VA saat dikonfirmasi membenarkan jika saat ini kliennya menjalani perawatan medis di Rumah Sakit Bhayangkara yang lokasinya tidak jauh dari Markas Polda Jawa Timur. Kata dia, artis VA keluar dari ruang penyidikan di gedung Siber Ditreskrimsus Polda Jawa Timur pukul 23.00 WIB. ""Saat itu dia sudah lemas dan jalannya dibantu oleh penyidik dan keluarga yang mengantar,"" ujarnya.Dia menduga, kliennya mengalami shock menyusul kasus hukum yang sedang menimpanya. ""Tadi saat pemeriksaan juga terus nangis, apalagi dia tahu akan ditahan,"" terangnya.Sebelumnya, penyidik menyatakan artis VA ditahan dalam kasus pelanggaran pasal ITE. Artis VA ditahan saat pemeriksaan pertama dirinya sebagai tersangka Rabu siang.Kabid Humas Polda Jawa Timur, Kombes Frans Barung Mangera, mengatakan, penahanan dilakukan selama 20 hari kedepan.Alasan penyidik menahan artis VA, elain memenuhi pertimbangan obyektif penyidik, yakni hukuman artis VA dalam kasus yang sedang ditangani di atas 5 tahun, penahanan tersangka artis VA juga alasan subjektif penyidik. ""Alasan subjektif penyidik dalam hal ini, dikhawatirkan artis VA melarikan diri, menghilangkan barang bukti atau mengulangi perbuatannya lagi,"" katanya.Artis VA ditetapkan tersangka dalam rangkaian kasus prostitusi online yang diungkap Polda Jawa Timur di Surabaya pada 5 Januari lalu.Dari hasil pemeriksaan digital forensik, artis VA diduga terlibat dalam penyebaran atau transmisi konten asusila melalui media elektronik.Artis VA, diduga melanggar UU Informasi dan Transaksi Elektronik (ITE) Pasal 27 Ayat 1 tentang Kesusilaan, dengan ancaman hukuman maksimal 6 tahun penjara. (Kompas / Achmad Faizal). #Tribunnews #VanessaAngel #ProstisusiOnline #VanessaDiperiksa #UUITE #Kompas #localtoviral112w",2019-01-31T04:56:03.000Z
841,benangrajasemarang,".Longdress Cap HANYA Rp.49.000Tinggi Model : 173cmBahan : Santung TebalKode : BA308Lingkar Dada :-/+102cmPanjang Lengan :-/+ 50cmLebar Bahu :-/+11cmPanjang Baju :-/+133cm.buruann order, PERSEDIAAN TERBATAS !!!🔥🔥 #dasterBR#longdressbr#longdresscapmurah#dasterscantik #dasterlenganpanjang#dasterbatik#dastermotif#dasteradem#dastertanpalengan#dasterkancingmotif#grosirdastermurah #dastermurah #grosirdasterbatik #dastermurah#dastermotifmurah#dasterrumah#dasterbatik #batikonline #uuite#oneapp#ruupks#mudamemilih112w",2019-01-29T11:03:30.000Z
842,benangrajapurwokerto,".Longdress Cap HANYA Rp.49.000Tinggi Model : 173cmBahan : Santung TebalKode : BA308Lingkar Dada :-/+102cmPanjang Lengan :-/+ 50cmLebar Bahu :-/+11cmPanjang Baju :-/+133cm.buruann order, PERSEDIAAN TERBATAS !!!🔥🔥 #dasterBR#longdressbr#longdresscapmurah#dasterscantik #dasterlenganpanjang#dasterbatik#dastermotif#dasteradem#dastertanpalengan#dasterkancingmotif#grosirdastermurah #dastermurah #grosirdasterbatik #dastermurah#dastermotifmurah#dasterrumah#dasterbatik #batikonline #uuite#oneapp#ruupks#mudamemilih112w",2019-01-29T11:03:10.000Z
843,benangrajamagelang,".Longdress Cap HANYA Rp.49.000Tinggi Model : 173cmBahan : Santung TebalKode : BA308Lingkar Dada :-/+102cmPanjang Lengan :-/+ 50cmLebar Bahu :-/+11cmPanjang Baju :-/+133cm.buruann order, PERSEDIAAN TERBATAS !!!🔥🔥 #dasterBR#longdressbr#longdresscapmurah#dasterscantik #dasterlenganpanjang#dasterbatik#dastermotif#dasteradem#dastertanpalengan#dasterkancingmotif#grosirdastermurah #dastermurah #grosirdasterbatik #dastermurah#dastermotifmurah#dasterrumah#dasterbatik #batikonline #uuite#oneapp#ruupks#mudamemilih112w",2019-01-29T11:02:23.000Z
844,benangraja,".Longdress Cap HANYA Rp.49.000Tinggi Model : 173cmBahan : Santung TebalKode : BA308Lingkar Dada :-/+102cmPanjang Lengan :-/+ 50cmLebar Bahu :-/+11cmPanjang Baju :-/+133cm.buruann order, PERSEDIAAN TERBATAS !!!🔥🔥 #dasterBR#longdressbr#longdresscapmurah#dasterscantik #dasterlenganpanjang#dasterbatik#dastermotif#dasteradem#dastertanpalengan#dasterkancingmotif#grosirdastermurah #dastermurah #grosirdasterbatik #dastermurah#dastermotifmurah#dasterrumah#dasterbatik #batikonline #uuite#oneapp#ruupks#mudamemilih112w",2019-01-29T11:01:49.000Z
845,benangrajadaster,".Longdress Cap HANYA Rp.49.000Tinggi Model : 173cmBahan : Santung TebalKode : BA308Lingkar Dada :-/+102cmPanjang Lengan :-/+ 50cmLebar Bahu :-/+11cmPanjang Baju :-/+133cm.buruann order, PERSEDIAAN TERBATAS !!!🔥🔥 #dasterBR#longdressbr#longdresscapmurah#dasterscantik #dasterlenganpanjang#dasterbatik#dastermotif#dasteradem#dastertanpalengan#dasterkancingmotif#grosirdastermurah #dastermurah #grosirdasterbatik #dastermurah#dastermotifmurah#dasterrumah#dasterbatik #batikonline #uuite#oneapp#ruupks#mudamemilih112w",2019-01-29T10:59:41.000Z
846,benangrajasemarang,".Daster Jumbo HANYA Rp.29.000Bahan : Santung AdemKode : BA115Lingkar Dada :-/+128-130cmPanjang Lengan :-/+ 15cmLebar Bahu :-/+20cmPanjang Baju :-/+112cm.buruann order, PERSEDIAAN TERBATAS !!!🔥🔥 #dasterBR#dasterjumbo#dasterjumbomurah#dastercantik #dasterjumbobatik #dastercerah#dasterpayung#daster#dastertanpalengan#grosirdastermurah #dastermurah #grosirdasterbatik #dastermidi#dastermotifmurah# #dasterbatik #batikonline #daster#uuite#oneapp#ruupks#mudamemilih112w",2019-01-29T10:57:01.000Z
847,benangrajasemarang,".•Kain Katun Motif Parang Agungukuran : 218 x 103cm, HANYA Rp 40.000.Kode : BRL40-H01-.buruann order, PERSEDIAAN TERBATAS !!! 🔥🔥..#batik #batikbenangraja #benangraja #kainmotifmawarsongket #kain #kainembos#kainkatun #kainbatik #kainkatunmurah#kainkombinasi #batikmurah #kainmurah #grosirbatik #pakaianmurah #grosirpakaian #batikpekalongan #batikprint #batikonline #batiksogan #follow#uuite#oneapp#ruupks#mudamemilih#selasa112w",2019-01-29T09:24:43.000Z
848,benangrajamagelang,".•Kain Katun Motif Parang Agungukuran : 218 x 103cm, HANYA Rp 40.000.Kode : BRL40-H01-.buruann order, PERSEDIAAN TERBATAS !!! 🔥🔥..#batik #batikbenangraja #benangraja #kainmotifmawarsongket #kain #kainembos#kainkatun #kainbatik #kainkatunmurah#kainkombinasi #batikmurah #kainmurah #grosirbatik #pakaianmurah #grosirpakaian #batikpekalongan #batikprint #batikonline #batiksogan #follow#uuite#oneapp#ruupks#mudamemilih#selasa112w",2019-01-29T09:22:52.000Z
849,benangrajapurwokerto,".•Kain Katun Motif Parang Agungukuran : 218 x 103cm, HANYA Rp 40.000.Kode : BRL40-H01-.buruann order, PERSEDIAAN TERBATAS !!! 🔥🔥..#batik #batikbenangraja #benangraja #kainmotifmawarsongket #kain #kainembos#kainkatun #kainbatik #kainkatunmurah#kainkombinasi #batikmurah #kainmurah #grosirbatik #pakaianmurah #grosirpakaian #batikpekalongan #batikprint #batikonline #batiksogan #follow#uuite#oneapp#ruupks#mudamemilih#selasa112w",2019-01-29T09:17:07.000Z
850,benangraja,".•Kain Katun Motif Parang Agungukuran : 218 x 103cm, HANYA Rp 40.000.Kode : BRL40-H01-.buruann order, PERSEDIAAN TERBATAS !!! 🔥🔥..#batik #batikbenangraja #benangraja #kainmotifmawarsongket #kain #kainembos#kainkatun #kainbatik #kainkatunmurah#kainkombinasi #batikmurah #kainmurah #grosirbatik #pakaianmurah #grosirpakaian #batikpekalongan #batikprint #batikonline #batiksogan #follow#uuite#oneapp#ruupks#mudamemilih#selasa112w",2019-01-29T09:16:07.000Z
851,benangrajakain,".•Kain Katun Motif Parang Agungukuran : 218 x 103cm, HANYA Rp 40.000.Kode : BRL40-H01-.buruann order, PERSEDIAAN TERBATAS !!! 🔥🔥..#batik #batikbenangraja #benangraja #kainmotifmawarsongket #kain #kainembos#kainkatun #kainbatik #kainkatunmurah#kainkombinasi #batikmurah #kainmurah #grosirbatik #pakaianmurah #grosirpakaian #batikpekalongan #batikprint #batikonline #batiksogan #follow#uuite#oneapp#ruupks#mudamemilih#selasa112w",2019-01-29T09:15:29.000Z
852,infobaliviral.id,"Kawula muda 90an pasti akrab dengan berbagai lagu gubahan Ahmad Dhani dan band-nya Dewa 19. Namun, sosok yang kerap disebut sebagai salah satu musisi terbaik Indonesia itu terjerat kasus hukum dan divonis bersalah karena ujaran-ujarannya dianggap menyebar kebencian..Kamu lebih suka yang mana, Dhani si musisi atau si politisi?Info dari @voaindonesia .#ahmaddhani #vonisahmaddhani #uuite #ahok #basukitjahajapurnama #btp #sara #dewa19 #politik #hukum #Indonesia #TrendingTopic #Trending #prabowo #gerindra #infobaliviral_ #infonetizenviral #bali112w",2019-01-29T01:57:49.000Z
853,seputartangsel,".Ingat video yg viral beberapa waktu lalu ini? Di video terlihat sejumlah remaja berkonvoi dengan sepeda motor sambil mengacungkan clurit di daerah Anggrek Loka, BSD City..Video ini sempat mengundang kekhawatiran warga. Tetapi, kini tak perlu khawatir lagi. Sebab, Polres Tangsel telah menciduk 11 pemuda yang terlihat di dalam video tersebut..""Dari upaya penyelidikan, akhirnya bisa kami amankan 11 orang, 8 diantaranya masih di bawah umur,"" ungkap Kapolres Tangsel, AKBP Ferdy Irawan, di Polres Tangsel, Senin (28/1/2019)..Adapun remaja yang diamankan yakni ADS (15), siswa SMP Al-Hasanah Rawa belong, Jakarta Barat. Dia terekam dalam video membawa sebilah celurit. Kemudian FR (16), siswa SMA Budi Luhur, Petukangan, Jakarta Selatan. Dia terekam dalam video membawa stik golf..Lalu, Stevanus Septiawan (19), mahasiswa Universitas Budi Luhur, Jakarta Pusat. Perannya merekam aksi melalui kamera handphone. F (17), perannya menyebarluaskan video yang direkam di media sosial, serta Ary Saputra (19), ikut serta dalam rombongan..Selanjutnya, KJ (17), siswa SMK Global Informatika, Kreo Selatan, Kota Tangerang. Perannya sebagai inisiator kegiatan di jalanan tersebut. EP (18), siswa SMA di Jakarta Barat; AF (17), siswa SMA 12 Kota Tangerang; MVS (16); MAR (16), dan MRR (15), perannya ikut serta..""Karena sebagian besar masih berusia di bawah umur, maka kami berkoordinasi pula dengan P2TP2A dan Bapas dalam pemeriksaannya,"" kata Ferdy. .Pelaku berinisial ADS merupakan penderita tumor intrasella. Sedangkan pelaku berinisial FR, tengah menjalani hukuman penjara di Lembaga Pembinaan Khusus Anak (LPKA) Salemba, Jakarta Pusat..""Tersangka FR adalah terpidana kasus tawuran yang menyebabkan korbannya meninggal dunia,"" kata Ferdy. .Sebagian besar pelaku tidak berdomisili di wilayah Kota Tangsel. Mereka sengaja melakukan aksi tersebut untuk menguji ilmu beladiri yang diperoleh dari Padepokan silat Banaspati.. Berita: Sindonews....#uuite #uupa #kriminalitasremaja #kejahatanremaja #konvoiclurit #anggrekloka #bsdcity #polrestangsel #tangsel #tangerang #tangerangselatan #seputartangsel..112w",2019-01-29T00:53:58.000Z
854,indonesiaku_official,"Jakarta - Musisi Dhani Ahmad Prasetyo alias Ahmad Dhani dihukum 1,5 tahun penjara. Ahmad Dhani dinyatakan bersalah lantaran melakukan ujaran kebencian lewat cuitan di akun Twitter. ""Menyatakan terdakwa Dhani Ahmad Prasetyo alias Ahmad Dhani terbukti secara sah dan meyakinkan bersalah melakukan tindak pidana,"" ujar hakim ketua Ratmoho membacakan amar putusan dalam sidang vonis Ahmad Dhani di PN Jaksel, Jl Ampera Raya, Jaksel, Senin (28/1/2019). Ahmad Dhani terbukti melakukan ujaran kebencian dengan tiga cuitan di akun Twitter Ahmad Dhani, @AHMADDHANIPRAST. Cuitan ini diunggah admin Twitter Ahmad Dhani, Bimo. ""Perbuatan menyebar informasi oleh saksi Bimo atas suruhan terdakwa,"" kata hakim.Cuitan pertama berbunyi 'Yang menistakan agama si Ahok...yang diadili KH Ma'ruf Amin.' Cuitan kedua berbunyi 'Siapa saja dukung penista agama adalah bajingan yang perlu diludahi mukanya - ADP.' Cuitan ketiga berbunyi 'Kalimat sila pertama KETUHANAN YME, PENISTA Agama jadi Gubernur...kalian WARAS??? - ADP.' Ahmad Dhani sebelumnya dituntut 2 tahun penjara oleh jaksa ,Dalam putusan majelis hakim, Ahmad Dhani terbukti melakukan tindak pidana yang diatur ancaman hukuman pidana pada Pasal 45A ayat 2 UU Nomor 19 Tahun 2016 tentang Informasi dan Transaksi Elektronik juncto Pasal 28 ayat 2 Undang-Undang ITE juncto Pasal 55 ayat (1) ke-1 Kitab Undang-Undang Hukum Pidana (KUHP)..Follow media patner kami@indahnyaindonesiaku99@indahnyaindonesiaku99 ..Tag teman kalian,dan follow akun kami untuk mendapatkan berita berita terbaru dan menarik dari seluruh pelosok indonesia.Follow @indonesiaku_officialFollow @indonesiaku_officialFollow @indonesiaku_officialFollow @indonesiaku_official#indonesiaku #indonesiakuofficial #indonesiaku_official #indonesia #islam #bandung #palembang #jakarta #bali #surabaya #yogyakarta #viralindonesia #videoviral #jambi #semarang #medan #makassar #berita #viral #beritaharini #beritaterkini #beritaterbaru #beritaviral #ahmaddani #uuite #lambeturah112w",2019-01-29T00:43:40.000Z
855,media_indonesia99,"Kamu lebih suka yang mana, Dhani si musisi atau si politisi?.Kawula muda 90an pasti akrab dengan berbagai lagu gubahan Ahmad Dhani dan band-nya Dewa 19. Namun, sosok yang kerap disebut sebagai salah satu musisi terbaik Indonesia itu terjerat kasus hukum dan divonis bersalah karena ujaran-ujaran politisnya dianggap menyebar kebencian..#ahmaddhani #vonisahmaddhani #uuite #ahok #basukitjahajapurnama #btp #sara #dewa19 #politik #hukum #Indonesia #TrendingTopic #Trending112w",2019-01-28T23:20:47.000Z
856,voaindonesia,"Kawula muda 90an pasti akrab dengan berbagai lagu gubahan Ahmad Dhani dan band-nya Dewa 19. Namun, sosok yang kerap disebut sebagai salah satu musisi terbaik Indonesia itu terjerat kasus hukum dan divonis bersalah karena ujaran-ujarannya dianggap menyebar kebencian..Kamu lebih suka yang mana, Dhani si musisi atau si politisi?.#ahmaddhani #vonisahmaddhani #uuite #ahok #basukitjahajapurnama #btp #sara #dewa19 #politik #hukum #Indonesia #TrendingTopic #Trending #prabowo #gerindra112w",2019-01-28T23:17:32.000Z
857,jh_situmorang,"HATE SPEECH.- Apa itu hate speech? . - Apa saja unsur""nya? . - Bagaimana ketentuan hukumnya? ..Cek postingan ini untuk mengetahuinya. (Geser slide)..Berhati-hatilah dalam berpendapat.._______#hatespeech #ujarankebencian #diskusihukum #beritabohong #menimbulkanpermusuhan #uuite #badanhukum #sistemperadilanindonesia #jaksapenuntutumum #teorihukum #mahasiswahukum #sosial #jhslawyers #belajarhukum #kanalpengetahuan #sekilashukum #mahasiswahukum #fakultashukum #jhsitumorang #instagram #instapic #law #legalnews #pengacara #advokasi - #legaltech112w",2019-01-28T14:19:50.000Z
